1, UCURR_LMO, long_name = "UHSAS Laser Current" ;, units = "V" ;, Category = "Raw" ;, , xxx,
2, C2D3A_3V, long_name = "No title" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
2, DBARD_RWOO, long_name = "CDP Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
2, STCN_WCN, long_name = "WCN Saturator Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, PASTEMP_GPIT, long_name = "Temperature of QCF Probe" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, AVGTRNS_LWI, long_name = "CDP Average Transit Time" ;, units = "none" ;, Category = "Raw" ;, , xxx,
2, IRBV, long_name = "Pyrgeometer Raw Infrared Irradiance, Bottom" ;, units = "V" ;, Category = "Analog" ;, , xxx,
2, TURB02, long_name = "Turbulence Sensor 2" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, SECOND, long_name = "Raw Tape Time Component" ;, units = "s" ;, Category = "Raw" ;, , xxx,
2, TURB15, long_name = "Turbulence Sensor 15" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, ALTDG, long_name = "DGPS antenna altitude (MSL, NAD83)" ;, units = "m" ;, Category = unknown, , xxx,
2, COMR_AL, long_name = "Carbon Monoxide Mixing Ratio" ;, units = "ppbv" ;, Category = "Analog" ;, , xxx,
2, LON_I2, long_name = "IRS Longitude" ;, units = "degree_E" ;, Category = "Position" ;, , xxx,
2, TCNTD_RWII, long_name = "CDP Total Counts (all cells)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
2, TENV_GPIT, long_name = "Temperature of loop 3" ;, units = "degC" ;, Category = "Raw" ;, , xxx,
2, TFLOW_CFDC, long_name = "CFDC Total Flow" ;, units = "L/min" ;, Category = "Raw" ;, , xxx,
2, DBZD_RWII, long_name = "CDP Calculated Reflectivity" ;, units = "dBZ" ;, Category = "PMS Probe" ;, , xxx,
2, TURB28, long_name = "Turbulence Sensor 28" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, PLWCD_LWII, long_name = "CDP Water/Ice Content" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
2, UFLWC_LWOI, long_name = "UHSAS Corrected Flow" ;, units = "vol cm3/s" ;, Category = "PMS Probe" ;, , xxx,
2, CDPQBDW_RWIO, long_name = "CDP Qualifier DT Bandwidth" ;, units = "unk" ;, Category = "Raw" ;, , xxx,
2, DBZ2D3R_3H, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, , xxx,
2, PWRS_MC, long_name = "Laser Power, TDL Short Path" ;, units = "count" ;, Category = "Raw" ;, , xxx,
2, GTIME_G2, long_name = "Avionics GPS UTC Measure Time" ;, units = "s" ;, Category = "Raw" ;, , xxx,
2, CDPQBLINE_RWII, long_name = "CDP Qualifier Baseline" ;, units = "Vdc" ;, Category = "Raw" ;, , xxx,
2, OVFLW_LWI, long_name = "CDP AtoD Converter Overflow/Overrange" ;, units = "none" ;, Category = "PMS Probe" ;, , xxx,
2, AVGTRNS_RWIO, long_name = "CDP Average Transit Time" ;, units = "microsecond" ;, Category = "Raw" ;, , xxx,
2, A2D3A_3V, long_name = "No title" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
2, DVALUE_232, long_name = "D-VALUE (GGALT - PALT)" ;, units = "m" ;, Category = "Position" ;, , xxx,
2, GGALT_DGPS, long_name = "DGPS Geopotential Altitude" ;, units = "m" ;, Category = unknown, , xxx,
2, PHIML1, long_name = "Static Pressure inside of HIMIL @ 434L" ;, units = "hPa" ;, Category = "Analog" ;, , xxx,
2, TURB09, long_name = "Turbulence Sensor 9" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, XO3, long_name = "Raw Ozone Mixing Ratio" ;, units = "ppb" ;, Category = "Analog" ;, , xxx,
2, CONC2D3R_3V, long_name = "No title" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
2, ULSRTEMP_CVIU, long_name = "UHSAS Laser Temperature" ;, units = "V" ;, Category = "Raw" ;, , xxx,
2, IRIG_Tdiff_LWI, long_name = "IRIG-UNIX clock diff" ;, units = "sec" ;, Category = "Raw" ;, , xxx,
2, APCN_WCN, long_name = "WCN Absolute Pressure" ;, units = "hPa" ;, Category = "Raw" ;, , xxx,
2, THIML3, long_name = "HIMIL Tip Temperature" ;, units = "deg_C" ;, Category = "Analog" ;, , xxx,
2, PSC_GP, long_name = "Corrected Static Pressure, Gust Pod" ;, units = "hPa" ;, Category = "Aircraft State" ;, , xxx,
2, VNS_I2, long_name = "IRS Ground Speed Vector, North Component" ;, units = "m/s" ;, Category = "Aircraft State" ;, , xxx,
2, F2DIO32_RWO, long_name = "Fast 2DC End Diode Voltage #32" ;, units = "V" ;, Category = "Analog" ;, , xxx,
2, CH4_PIC2401, long_name = "Picarro Methane Mixing Ratio" ;, units = "ppm" ;, Category = "Chemistry" ;, , xxx,
2, DISP2D3R_3V, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, , xxx,
2, VSPDDG, long_name = "DGPS vertical velocity" ;, units = "m/s" ;, Category = unknown, , xxx,
2, A2DTEMP_GPT21, long_name = "A2DTemperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, PRAKE12, long_name = "Pressure Rake dynamic pressure array" ;, units = "hPa" ;, Category = "Raw" ;, , xxx,
2, GEOPTH, long_name = "Geopotential height [MSL]" ;, units = "m" ;, Category = "Position" ;, , xxx,
2, H2O_PIC2401, long_name = "Picarro H2O Mixing Ratio" ;, units = "%" ;, Category = "Chemistry" ;, , xxx,
2, WIP, long_name = "Vertical wind corrected for Schuler oscillation" ;, units = "m/s" ;, Category = "Wind" ;, , xxx,
2, OVFLW_RWII, long_name = "CDP AtoD Converter Overflow/Overrange" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
2, CONCU_RWOOU, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
2, DBZ2D3A_3H, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, , xxx,
2, A2DTEMP_GPT11, long_name = "A2DTemperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, DAY, long_name = "Raw Tape Date Component" ;, units = "day" ;, Category = "Raw" ;, , xxx,
2, DELTAT_RWIO, long_name = "CDP Time between last sample and this sample" ;, units = "msec" ;, Category = "Raw" ;, , xxx,
2, TKE, long_name = "Total Kinetic Energy" ;, units = "m2/s2" ;, Category = "Derived" ;, , xxx,
2, TURB22, long_name = "Turbulence Sensor 22" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, CDPWBTMP_LWI, long_name = "CDP Wing Board Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, DBARU_LWOI, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
2, PHIM1, long_name = "HIMIL Pressure of aerosol from inside of fixed" ;, units = "V" ;, Category = "Raw" ;, , xxx,
2, THIML4, long_name = "HIMIL Tip Temperature" ;, units = "deg_C" ;, Category = "Analog" ;, , xxx,
2, FLOW_OP1, long_name = "OP1 Sample Air Flow" ;, units = "slpm" ;, Category = "Raw" ;, , xxx,
2, VNS_G2, long_name = "Avionics GPS Ground Speed Vector, North Component" ;, units = "m/s" ;, Category = "Aircraft State" ;, , xxx,
2, PLWCD_RWIO, long_name = "CDP Water/Ice Content" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
2, CONCD_RWOO, long_name = "CDP Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
2, GSF_I2, long_name = "IRS Aircraft Ground Speed" ;, units = "m/s" ;, Category = "Aircraft State" ;, , xxx,
2, PAD_GPIT, long_name = "Raw Dynamic Pressure, Fuselage" ;, units = "hPa" ;, Category = "Raw" ;, , xxx,
2, CCDP_RWII, long_name = "CDP Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
2, A2D3R_3H, long_name = "No title" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
2, A2DTEMP_CAB, long_name = "A2DTemperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, UACC_CVIU, long_name = "UHSAS Accumulation" ;, units = "sec" ;, Category = "Raw" ;, , xxx,
2, RPS_RWO, long_name = "Fast 2DC Records per Second" ;, units = "count" ;, Category = "Raw" ;, , xxx,
2, QENV_GPIT, long_name = "Power output of loop 3" ;, units = "degC" ;, Category = "Raw" ;, , xxx,
2, GSTAT_G2, long_name = "Avionics GPS Sensor Status" ;, units = "none" ;, Category = "Housekeeping" ;, , xxx,
2, TURB29, long_name = "Turbulence Sensor 29" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, CONC1DC100_LWO, long_name = "2D-C Concentraton 100u and larger, Center-in (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
2, ACDP_LWII, long_name = "CDP Raw Accumulation (per cell)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
2, TURB10, long_name = "Turbulence Sensor 10" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, TCNTD_RWIO, long_name = "CDP Total Counts (all cells)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
2, AMBIENT_MTHP, long_name = "MTHP Ambient Target" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, TRAKES, long_name = "Pressure Rake temperature of strut base" ;, units = "V" ;, Category = "Raw" ;, , xxx,
2, GGDAGE_232, long_name = "Time in seconds since last DGPS update" ;, units = "s" ;, Category = "Raw" ;, , xxx,
2, PRESA_OP1, long_name = "OP1 cell pressure channel A" ;, units = "hPa" ;, Category = "Raw" ;, , xxx,
2, ALTXDG, long_name = "DGPS altitude PSX reference (MSL, NAD83)" ;, units = "m" ;, Category = unknown, , xxx,
2, GGLON_232, long_name = "Reference GPS Longitude" ;, units = "degree_E" ;, Category = "Position" ;, , xxx,
2, GGSPD_232, long_name = "Reference GPS Ground Speed" ;, units = "m/s" ;, Category = "Raw" ;, , xxx,
2, ROLL_I2, long_name = "IRS Aircraft Roll Angle" ;, units = "degree" ;, Category = "Aircraft State" ;, , xxx,
2, TURB16, long_name = "Turbulence Sensor 16" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, CDPLBTMP_RWII, long_name = "CDP Laser Block Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, CDPSBLINE_RWII, long_name = "CDP Sizer Baseline" ;, units = "Vdc" ;, Category = "Raw" ;, , xxx,
2, INLETP_AL, long_name = "Aerolaser Inlet Pressure Measurement" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, VSPD_G2, long_name = "Avionics GPS Vertical Velocity" ;, units = "m/s" ;, Category = "Aircraft State" ;, , xxx,
2, TOUTA_OP1, long_name = "OP1 air temperature channel A" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, CHAN0_MTHP, long_name = "MTHP Channel 0" ;, units = "count" ;, Category = "Raw" ;, , xxx,
2, GGLATSD_232, long_name = "Standard Deviation of Reference GPS Latitude" ;, units = "m" ;, Category = "Raw" ;, , xxx,
2, TURB23, long_name = "Turbulence Sensor 23" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, SCANS_GPIT, long_name = "Motor Controller Status" ;, units = "none" ;, Category = "Raw" ;, , xxx,
2, TURB19, long_name = "Turbulence Sensor 19" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, PFSTEMP_GPIT, long_name = "Temperature of QCF Probe" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, CS200_RWOOP, long_name = "SPP-200 (PCASP) Concentration (per cell) - DMT" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
2, DBZD_RWIO, long_name = "CDP Calculated Reflectivity" ;, units = "dBZ" ;, Category = "PMS Probe" ;, , xxx,
2, A1DC_RWO, long_name = "Fast 2DC Raw Accumulation, entire-in (per cell)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
2, CDPCBTMP_RWIO, long_name = "CDP Control Board Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, SFLOW_CFDC, long_name = "CFDC Sheath Flow" ;, units = "L/min" ;, Category = "Raw" ;, , xxx,
2, CO_PIC2401, long_name = "Picarro Carbon Monoxide Mixing Ratio" ;, units = "ppm" ;, Category = "Chemistry" ;, , xxx,
2, THIML2, long_name = "HIMIL Tip Temperature" ;, units = "deg_C" ;, Category = "Analog" ;, , xxx,
2, C2D3A_3H, long_name = "No title" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
2, GSF_G2, long_name = "Avionics GPS Ground Speed" ;, units = "m/s" ;, Category = "Aircraft State" ;, , xxx,
2, TURB18, long_name = "Turbulence Sensor 18" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, CDPLSRP_RWIO, long_name = "CDP Laser Power Monitor" ;, units = "V" ;, Category = "Raw" ;, , xxx,
2, CONCD_LWII, long_name = "CDP Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
2, PSLP_GPIT, long_name = "Raw Dynamic Pressure, Fuselage" ;, units = "hPa" ;, Category = "Raw" ;, , xxx,
2, TFLT_GPIT, long_name = "Temperature of loop 7" ;, units = "degC" ;, Category = "Raw" ;, , xxx,
2, DBZD_RWOO, long_name = "CDP Calculated Reflectivity" ;, units = "dBZ" ;, Category = "PMS Probe" ;, , xxx,
2, LONDG, long_name = "DGPS longitude" ;, units = "degree_E" ;, Category = unknown, , xxx,
2, DT1DC_LWO, long_name = "Fast 2DC Probe Dead Time" ;, units = "msec" ;, Category = "PMS Probe" ;, , xxx,
2, PADTEMP_GPIT, long_name = "Temperature of QCF Probe" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, PITCHC, long_name = "PITCH corrected for Schuler oscillation" ;, geospatial_vertical_units = "m" ;, Category = "Analog" ;, , xxx,
2, TIME_PIC2311, long_name = "Picarro Time" ;, units = "s" ;, Category = "Raw" ;, , xxx,
2, REJDOF_RWIO, long_name = "CDP Rejected Particle Count (Outside Depth-of-Field)" ;, units = "count" ;, Category = "Housekeeping" ;, , xxx,
2, DBAR2D3A_3V, long_name = "No title" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
2, ALT_G2, long_name = "Avionics GPS Altitude (MSL)" ;, units = "m" ;, Category = "Position" ;, , xxx,
2, TURB05, long_name = "Turbulence Sensor 5" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, DBARD_RWIO, long_name = "CDP Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
2, GGVSPD_232, long_name = "Reference GPS Vertical Speed" ;, units = "m/s" ;, Category = "Raw" ;, , xxx,
2, CDPLSRC_LWI, long_name = "CDP Laser Current" ;, units = "mAmp" ;, Category = "Raw" ;, , xxx,
2, TURB32, long_name = "Turbulence Sensor 32" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, VSPD_I2, long_name = "IRS Vertical Speed" ;, units = "m/s" ;, Category = "Aircraft State" ;, , xxx,
2, INC_CFDC, long_name = "CFDC IN Count" ;, units = "counts/sec" ;, Category = "Raw" ;, , xxx,
2, GGVNS_DGPS, long_name = "GPS Ground Speed Vector, North Component" ;, units = "m/s" ;, Category = unknown, , xxx,
2, GGLAT_232, long_name = "Reference GPS Latitude" ;, units = "degree_N" ;, Category = "Position" ;, , xxx,
2, PFS_GPIT, long_name = "Raw Dynamic Pressure, Fuselage" ;, units = "hPa" ;, Category = "Raw" ;, , xxx,
2, AVGTRNS_LWII, long_name = "CDP Average Transit Time" ;, units = "microsecond" ;, Category = "Raw" ;, , xxx,
2, CDPLBTMP_RWIO, long_name = "CDP Laser Block Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
2, CONC1DC100_RWO, long_name = "2D-C Concentration 100u and larger, Center-in (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
2, TURB08, long_name = "Turbulence Sensor 8" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, FLOWSP_OP1, long_name = "OP1 flow setpoint" ;, units = "V" ;, Category = "Raw" ;, , xxx,
2, PRESB_OP1, long_name = "OP1 cell pressure channel B" ;, units = "hPa" ;, Category = "Raw" ;, , xxx,
2, TURB30, long_name = "Turbulence Sensor 30" ;, units = "" ;, Category = "Analog" ;, , xxx,
2, TTC_GPIT, long_name = "Temperature of loop 4" ;, units = "degC" ;, Category = "Raw" ;, , xxx,
2, Q3_VXL2, long_name = "VXL2 Size of Queue 3" ;, units = "none" ;, Category = "Raw" ;, , xxx,
2, REFF2DC_RWO, long_name = "1DC Effective Radius" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
2, DBAR2D3R_3V, long_name = "No title" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
2, NACCEPT2D3A_3H, long_name = "No title" ;, units = "Unk" ;, Category = "PMS Probe" ;, , xxx,
3, DPRTEC, long_name = "Dew/Frost Point TEC, Fuselage Right" ;, units = "unk" ;, Category = "Raw" ;, , xxx,
3, GGHORDIL_GMN, long_name = "Reference GPS Horizontal dilution of position" ;, units = "none" ;, Category = "Raw" ;, , xxx,
3, USHFLW_CVIU, long_name = "UHSAS Air Sheath Flow" ;, units = "sccm" ;, Category = "Raw" ;, , xxx,
3, RTRL, long_name = "Recovery Temperature, Radome Left" ;, units = "deg_C" ;, Category = "Analog" ;, , xxx,
3, SFLCN, long_name = "WCN Status Flags" ;, units = "none" ;, Category = "Raw" ;, , xxx,
3, PLWC1DC_LWIO, long_name = "2D-C Water/Ice Content, 260X Emulation" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
3, DTHETAY_LAMS, long_name = "Delta Theta in Y direction" ;, units = "radians" ;, Category = "Raw" ;, , xxx,
3, CONC1DC100_LWIO, long_name = "2D-C Concentration 100u and larger, Center-in (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
3, UCURR_RWI, long_name = "UHSAS Laser Current" ;, units = "V" ;, Category = "Raw" ;, , xxx,
3, HK15PV_VXL2, long_name = "VXL2 15PV" ;, units = "V" ;, Category = "Raw" ;, , xxx,
3, CVV2, long_name = "CVI valve 2" ;, units = "" ;, Category = "Raw" ;, , xxx,
3, MR_CR2, long_name = "Cryogenic Hygrometer Mixing Ratio" ;, units = "ppmv" ;, Category = "Atmos. State" ;, , xxx,
3, UREF_RWI, long_name = "UHSAS Reference Intensity" ;, units = "V" ;, Category = "Raw" ;, , xxx,
3, USCAT_CVIU, long_name = "UHSAS Background Scatter" ;, units = "V" ;, Category = "Raw" ;, , xxx,
3, DVELY_LAMS, long_name = "Delta Velocity in Y direction" ;, units = "m/s" ;, Category = "Raw" ;, , xxx,
3, DBZ1DC_LWOO, long_name = "2D-C Calculated Reflectivity, 260X Emulation" ;, units = "dBZ" ;, Category = "PMS Probe" ;, , xxx,
3, BEAM3_LAMS, long_name = "LAMS Histogram Maximums, Beam 3" ;, units = "Mhz" ;, Category = "Raw" ;, , xxx,
3, CVFX5, long_name = "CVI User Flow" ;, units = "slpm" ;, Category = "Analog" ;, , xxx,
3, USHFLW_RWI, long_name = "UHSAS Air Sheath Flow" ;, units = "sccs" ;, Category = "Analog" ;, , xxx,
3, USCAT_RWI, long_name = "UHSAS Background Scatter" ;, units = "V" ;, Category = "Raw" ;, , xxx,
3, DTHETAZ_LAMS, long_name = "Delta Theta in Z direction" ;, units = "radians" ;, Category = "Raw" ;, , xxx,
3, DBAR1DC_LWO, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
3, UCURR_CVIU, long_name = "UHSAS Laser Current" ;, units = "V" ;, Category = "Raw" ;, , xxx,
3, A1DC_LWOO, long_name = "Fast 2DC Raw Accumulation, entire-in (per cell)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
3, NPOSP_GP, long_name = "CMIGITS Number of Position Measurements Processed" ;, units = "count/sec" ;, Category = "Raw" ;, , xxx,
3, CONCU100_RWO, long_name = "UHSAS Concentration, .1 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
3, UPRESS_CVIU, long_name = "UHSAS Absolute Pressure in Canister" ;, units = "kPa" ;, Category = "Raw" ;, , xxx,
3, DPLTEC, long_name = "Dew/Frost Point TEC, Fuselage Left" ;, units = "unk" ;, Category = "Raw" ;, , xxx,
3, RPA_VXL2, long_name = "VXL2 Ref Peak Amplitude" ;, units = "none" ;, Category = "Raw" ;, , xxx,
3, STATUS_CR2, long_name = "Cryogenic Hygrometer Status Flag (1 is good)" ;, units = "none" ;, Category = "Raw" ;, , xxx,
3, DBZ1DC_LWO, long_name = "2D-C Calculated Reflectivity, 260X Emulation" ;, units = "dBZ" ;, Category = "PMS Probe" ;, , xxx,
3, DISP1DC_LWOO, long_name = "2D-C Dispersion, 260X Emulation (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, , xxx,
3, TTENC, long_name = "TDL Enclosure Temperature" ;, units = "degC" ;, Category = "Raw" ;, , xxx,
3, SHDORC_LWO, long_name = "Fast 2DC Shadow-or count" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
3, CONCU100_CVIU, long_name = "UHSAS Concentration, .1 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
3, P_CFDC, long_name = "INSTRUMENT PRESSURE, CFDC" ;, units = "MB" ;, Category = "Raw" ;, , xxx,
3, C1DC_LWIO, long_name = "2D-C Concentration, 260X Emulation (per cell)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
3, PLWC1DC_LWOO, long_name = "2D-C Water/Ice Content, 260X Emulation" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
3, PVOLU_CVIU, long_name = "UHSAS Equivalent Volume" ;, units = "um3/m3" ;, Category = "PMS Probe" ;, , xxx,
3, THIML1, long_name = "HIMIL Tip Temperature" ;, units = "deg_C" ;, Category = "Analog" ;, , xxx,
3, AUHSAS_CVIU, long_name = "UHSAS Raw Count Histogram" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
3, CONC1DC100_LWOO, long_name = "2D-C Concentration 100u and larger, Center-in (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
3, CONCU_CVIU, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
3, CNTEMP_WCN, long_name = "WCN Optics Temperature" ;, units = "deg_C" ;, Category = "Uncorr\'d Raw" ;, , xxx,
3, DBAR1DC_LWIO, long_name = "2D-C Mean Particle Diameter, 260X Emulation" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
3, UFLWC_CVIU, long_name = "UHSAS Corrected Flow" ;, units = "vol cm3/s" ;, Category = "PMS Probe" ;, , xxx,
3, ETCN, long_name = "WCN Sample Time (Elapsed Time)" ;, units = "s" ;, Category = "Raw" ;, , xxx,
3, CONC1DC_LWO, long_name = "2D-C Concentration, 260X Emulation (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
3, TTFH1, long_name = "Total Temperature, Deiced Left, Rosemount" ;, units = "deg_C" ;, Category = "Analog" ;, , xxx,
3, TRWID_VXL2, long_name = "VXL2 Trough Width" ;, units = "none" ;, Category = "Raw" ;, , xxx,
3, CONC1DC_LWOO, long_name = "2D-C Concentration, 260X Emulation (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
3, A1DC_LWO, long_name = "Fast 2DC Raw Accumulation, entire-in (per cell)" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
3, CVRH, long_name = "CVI relative humidity" ;, units = "%" ;, Category = "Raw" ;, , xxx,
3, DAAMP_VXL2, long_name = "VXL2 Direct Abs Amplitude" ;, units = "none" ;, Category = "Raw" ;, , xxx,
3, DVELZ_LAMS, long_name = "Delta Velocity in Z direction" ;, units = "m/s" ;, Category = "Raw" ;, , xxx,
3, CONCU_RWO, long_name = "UHSAS Concentration (all cells)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
3, CONC1DC150_LWOO, long_name = "2D-C Concentration 150u and larger, Center-in (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
3, VNS_A, long_name = "Avionics GPS Ground Speed Vector, North Component" ;, units = "m/s" ;, Category = "Aircraft State" ;, , xxx,
3, AMZERO_VXL2, long_name = "VXL2 Ambient DC Zero" ;, units = "V" ;, Category = "Raw" ;, , xxx,
3, TGCN, long_name = "WCN Growth Tube Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
3, CVV0, long_name = "CVI valve 0" ;, units = "" ;, Category = "Raw" ;, , xxx,
3, GGDAGE_GMN, long_name = "Time in seconds since last DGPS update" ;, units = "s" ;, Category = "Raw" ;, , xxx,
3, RPCN, long_name = "WCN Raw Photometric Value" ;, units = "none" ;, Category = "Raw" ;, , xxx,
3, C1DC_LWO, long_name = "2D-C Concentration, 260X Emulation (per cell)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
3, CVFX8, long_name = "CVI User Flow" ;, units = "slpm" ;, Category = "Analog" ;, , xxx,
3, CONCU500_CVIU, long_name = "UHSAS Concentration, .5 micron and bigger" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
3, PLWC1DC_LWO, long_name = "2D-C Water/Ice Content, 260X Emulation" ;, units = "gram/m3" ;, Category = "PMS Probe" ;, , xxx,
3, DISPU_CVIU, long_name = "UHSAS Dispersion (sigma/dbarx)" ;, units = "none" ;, Category = "PMS Probe" ;, , xxx,
3, FSHCN, long_name = "WCN Sheath Flow Rate" ;, units = "cm3/min" ;, Category = "Raw" ;, , xxx,
3, LASERT_VXL2, long_name = "VXL2 Laser Temperature" ;, units = "V" ;, Category = "Raw" ;, , xxx,
3, TKAT_G2, long_name = "Avionics GPS Track Angle" ;, units = "degree_T" ;, Category = "Aircraft State" ;, , xxx,
3, BDIFRTEMP_GP, long_name = "Temperature of BDIFR Probe" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
3, CUHSAS_CVIU, long_name = "UHSAS Concentration (per cell)" ;, units = "#/cm3" ;, Category = "PMS Probe" ;, , xxx,
3, AUHSAS_RWO, long_name = "UHSAS Raw Count Histogram" ;, units = "count" ;, Category = "PMS Probe" ;, , xxx,
3, TSCN, long_name = "WCN Saturator Temperature" ;, units = "deg_C" ;, Category = "Raw" ;, , xxx,
3, BEAM1_LAMS, long_name = "LAMS Histogram Averages, Beam 1" ;, units = "Mhz" ;, Category = "Raw" ;, , xxx,
3, HK12V_VXL2, long_name = "VXL2 12V" ;, units = "V" ;, Category = "Raw" ;, , xxx,
3, DBARU_CVIU, long_name = "UHSAS Mean Particle Diameter" ;, units = "um" ;, Category = "PMS Probe" ;, , xxx,
3, THTSK, long_name = "TDL TEC heatsink temperature" ;, units = "degC" ;, Category = "Raw" ;, , xxx,
3, HK5V_VXL2, long_name = "VXL2 5V" ;, units = "V" ;, Category = "Raw" ;, , xxx,
3, UFLWC_RWI, long_name = "UHSAS Corrected Flow" ;, units = "vol cm3/s" ;, Category = "PMS Probe" ;, , xxx,
3, CONC1DC150_LWIO, long_name = "2D-C Concentration 150u and larger, Center-in (all cells)" ;, units = "#/L" ;, Category = "PMS Probe" ;, , xxx,
3, BEAM2_LAMS, long_name = "LAMS Histogram Maximums, Beam 2" ;, units = "Mhz" ;, Category = "Raw" ;, , xxx,
3, MODE_VXL2, long_name = "VXL2 Mode" ;, units = "none" ;, Category = "Raw" ;, , xxx,
3, CVFX6, long_name = "CVI User Flow" ;, units = "slpm" ;, Category = "Analog" ;, , xxx,
